hmdb_id;inchi;cid;canonical_smiles;smiles_from_scaffold;smiles_from_generic_scaffold
HMDB0047095;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-35-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2/h8,11,17,20,26,34,40,43,60H,4-7,9-10,12-16,18-19,21-25,27-33,35-39,41-42,44-59H2,1-3H3/b11-8-,20-17-,34-26-,43-40-/t60-/m1/s1;131757939;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCCCCCCCCCCCCC;;CCCCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCC
HMDB0047262;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-35-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2/h8,11,17,20,26-27,34-35,60H,4-7,9-10,12-16,18-19,21-25,28-33,36-59H2,1-3H3/b11-8-,20-17-,34-26-,35-27-/t60-/m1/s1;131758105;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC=CCC=CCC)OC(=O)CCCCCCCC=CCCCCCCCC;;CCCCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCC
HMDB0047238;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-35-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2/h8,11,17,20-21,24,26,34,60H,4-7,9-10,12-16,18-19,22-23,25,27-33,35-59H2,1-3H3/b11-8-,20-17-,24-21-,34-26-/t60-/m1/s1;131758081;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC=CCC=CCC)OC(=O)CCCCCCCCCC=CCCCCCC;;CCCCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCC
HMDB0047560;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-35-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2/h9,12,18,20-21,23,27,35,60H,4-8,10-11,13-17,19,22,24-26,28-34,36-59H2,1-3H3/b12-9-,21-18-,23-20-,35-27-/t60-/m1/s1;131758402;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCC=CCCCCCC)OC(=O)CCCCCCCC=CCC=CCC=CCC;;CCCCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCC
HMDB0045300;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-35-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2/h9,12,18,21,25,27-28,35,60H,4-8,10-11,13-17,19-20,22-24,26,29-34,36-59H2,1-3H3/b12-9-,21-18-,28-25-,35-27-/t60-/m0/s1;131756303;CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCC=CCC=CCC=CCC;;CCCCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCC
HMDB0047561;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-35-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2/h9,12,18,21,26-27,34-35,60H,4-8,10-11,13-17,19-20,22-25,28-33,36-59H2,1-3H3/b12-9-,21-18-,34-26-,35-27-/t60-/m1/s1;131758403;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCC=CCC=CCC=CCC;;CCCCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCC
HMDB0045319;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-35-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2/h9,12,18,21,27,35,42,45,60H,4-8,10-11,13-17,19-20,22-26,28-34,36-41,43-44,46-59H2,1-3H3/b12-9-,21-18-,35-27-,45-42-/t60-/m0/s1;131756322;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCC=CCC=CCC=CCC=CCC;;CCCCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCC
HMDB0045059;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2)59-68-62(65)56-53-50-47-44-41-38-35-27-24-21-18-15-12-9-6-3/h17,20,25-26,28,34,40,43,60H,4-16,18-19,21-24,27,29-33,35-39,41-42,44-59H2,1-3H3/b20-17-,28-25-,34-26-,43-40-/t60-/m1/s1;131756070;CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCCCCC)OC(=O)CCCCCCCCCCCCCC=CCCCCCCCC;;CCCCCCCCCCCCCCCCCCCCCCCC(C)CC(CCC(C)CCCCCCCCCCCCCCCCC)CCC(C)CCCCCCCCCCCCCCCCC
HMDB0049986;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2)59-68-62(65)56-53-50-47-44-41-38-35-27-24-21-18-15-12-9-6-3/h17,20,25-28,34-35,60H,4-16,18-19,21-24,29-33,36-59H2,1-3H3/b20-17-,28-25-,34-26-,35-27-/t60-/m1/s1;131760748;CCCCCCCCC=CCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCCCCCC(C)CC(CCC(C)CCCCCCCCCCCCCCCCC)CCC(C)CCCCCCCCCCCCCCCCC
HMDB0049827;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2)59-68-62(65)56-53-50-47-44-41-38-35-27-24-21-18-15-12-9-6-3/h17,20,26-27,34-35,40,43,60H,4-16,18-19,21-25,28-33,36-39,41-42,44-59H2,1-3H3/b20-17-,34-26-,35-27-,43-40-/t60-/m1/s1;131760609;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCC=CCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCCCCCC(C)CC(CCC(C)CCCCCCCCCCCCCCCCC)CCC(C)CCCCCCCCCCCCCCCCC
HMDB0049205;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2)59-68-62(65)56-53-50-47-44-41-38-35-27-24-21-18-15-12-9-6-3/h17,20-21,24,26,34,40,43,60H,4-16,18-19,22-23,25,27-33,35-39,41-42,44-59H2,1-3H3/b20-17-,24-21-,34-26-,43-40-/t60-/m1/s1;131760006;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COC(=O)CCCCC=CCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCCCCCC(C)CC(CCC(C)CCCCCCCCCCCCCCCCC)CCC(C)CCCCCCCCCCCCCCCCC
HMDB0049372;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2)59-68-62(65)56-53-50-47-44-41-38-35-27-24-21-18-15-12-9-6-3/h17,20-21,24-26,28,34,60H,4-16,18-19,22-23,27,29-33,35-59H2,1-3H3/b20-17-,24-21-,28-25-,34-26-/t60-/m1/s1;131760169;CCCCCCCCC=CCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COC(=O)CCCCCCCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCCCCCC(C)CC(CCC(C)CCCCCCCCCCCCCCCCC)CCC(C)CCCCCCCCCCCCCCCCC
HMDB0052486;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2)59-68-62(65)56-53-50-47-44-41-38-35-27-24-21-18-15-12-9-6-3/h17-18,20-21,26-27,34-35,60H,4-16,19,22-25,28-33,36-59H2,1-3H3/b20-17-,21-18-,34-26-,35-27-;131763164;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCCCCCC(C)CC(CCC(C)CCCCCCCCCCCCCCCCC)CCC(C)CCCCCCCCCCCCCCCCC
HMDB0045066;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2)59-68-62(65)56-53-50-47-44-41-38-35-27-24-21-18-15-12-9-6-3/h8,11,17,20,25-26,28,34,60H,4-7,9-10,12-16,18-19,21-24,27,29-33,35-59H2,1-3H3/b11-8-,20-17-,28-25-,34-26-/t60-/m1/s1;131756077;CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC=CCC=CCC)OC(=O)CCCCCCCCCCCCCC=CCCCCCCCC;;CCCCCCCCCCCCCCCCCCCCCCCC(C)CC(CCC(C)CCCCCCCCCCCCCCCCC)CCC(C)CCCCCCCCCCCCCCCCC
HMDB0044851;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2)59-68-62(65)56-53-50-47-44-41-38-35-27-24-21-18-15-12-9-6-3/h8,11,17,20,26,34,40,43,60H,4-7,9-10,12-16,18-19,21-25,27-33,35-39,41-42,44-59H2,1-3H3/b11-8-,20-17-,34-26-,43-40-/t60-/m1/s1;131755873;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCC=CCC=CCC=CCC=CCC;;CCCCCCCCCCCCCCCCCCCCCCCC(C)CC(CCC(C)CCCCCCCCCCCCCCCCC)CCC(C)CCCCCCCCCCCCCCCCC
HMDB0049834;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2)59-68-62(65)56-53-50-47-44-41-38-35-27-24-21-18-15-12-9-6-3/h8,11,17,20,26-27,34-35,60H,4-7,9-10,12-16,18-19,21-25,28-33,36-59H2,1-3H3/b11-8-,20-17-,34-26-,35-27-/t60-/m1/s1;131760616;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCC=CCC=CCC=CCC;;CCCCCCCCCCCCCCCCCCCCCCCC(C)CC(CCC(C)CCCCCCCCCCCCCCCCC)CCC(C)CCCCCCCCCCCCCCCCC
HMDB0049212;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2)59-68-62(65)56-53-50-47-44-41-38-35-27-24-21-18-15-12-9-6-3/h8,11,17,20-21,24,26,34,60H,4-7,9-10,12-16,18-19,22-23,25,27-33,35-59H2,1-3H3/b11-8-,20-17-,24-21-,34-26-/t60-/m1/s1;131760013;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COC(=O)CCCCCCCC=CCC=CCC=CCC;;CCCCCCCCCCCCCCCCCCCCCCCC(C)CC(CCC(C)CCCCCCCCCCCCCCCCC)CCC(C)CCCCCCCCCCCCCCCCC
HMDB0052461;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-35-38-41-44-47-50-53-56-62(65)68-59-60(58-67-61(64)55-52-49-46-43-40-37-34-27-24-21-18-15-12-9-6-3)69-63(66)57-54-51-48-45-42-39-36-32-29-26-23-20-17-14-11-8-5-2/h16,18-19,21,25,27-28,34,60H,4-15,17,20,22-24,26,29-33,35-59H2,1-3H3/b19-16-,21-18-,28-25-,34-27-/t60-/m0/s1;131763139;CCCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCCCC
HMDB0049314;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-35-38-41-44-47-50-53-56-62(65)68-59-60(58-67-61(64)55-52-49-46-43-40-37-34-27-24-21-18-15-12-9-6-3)69-63(66)57-54-51-48-45-42-39-36-32-29-26-23-20-17-14-11-8-5-2/h16,19,21,24-26,28-29,60H,4-15,17-18,20,22-23,27,30-59H2,1-3H3/b19-16-,24-21-,28-25-,29-26-/t60-/m0/s1;131760111;CCCCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCCCC=CCCCCCC;;CCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCCCC
HMDB0044794;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-35-38-41-44-47-50-53-56-62(65)68-59-60(58-67-61(64)55-52-49-46-43-40-37-34-27-24-21-18-15-12-9-6-3)69-63(66)57-54-51-48-45-42-39-36-32-29-26-23-20-17-14-11-8-5-2/h16,19,25,28,31,33,38,41,60H,4-15,17-18,20-24,26-27,29-30,32,34-37,39-40,42-59H2,1-3H3/b19-16-,28-25-,33-31-,41-38-/t60-/m0/s1;131755816;CCCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCCCC
HMDB0049931;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-35-38-41-44-47-50-53-56-62(65)68-59-60(58-67-61(64)55-52-49-46-43-40-37-34-27-24-21-18-15-12-9-6-3)69-63(66)57-54-51-48-45-42-39-36-32-29-26-23-20-17-14-11-8-5-2/h16,19,25-29,34,60H,4-15,17-18,20-24,30-33,35-59H2,1-3H3/b19-16-,28-25-,29-26-,34-27-/t60-/m0/s1;131760693;CCCCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC;;CCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCCCC
HMDB0045144;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-35-38-41-44-47-50-53-56-62(65)68-59-60(58-67-61(64)55-52-49-46-43-40-37-34-27-24-21-18-15-12-9-6-3)69-63(66)57-54-51-48-45-42-39-36-32-29-26-23-20-17-14-11-8-5-2/h16-17,19-20,25-26,28-29,60H,4-15,18,21-24,27,30-59H2,1-3H3/b19-16-,20-17-,28-25-,29-26-/t60-/m0/s1;131756149;CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCC=CCC=CCCCCC)OC(=O)CCCCCCCCCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCCCC
HMDB0045164;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-35-38-41-44-47-50-53-56-62(65)68-59-60(58-67-61(64)55-52-49-46-43-40-37-34-27-24-21-18-15-12-9-6-3)69-63(66)57-54-51-48-45-42-39-36-32-29-26-23-20-17-14-11-8-5-2/h17,20,25-26,28-29,36,39,60H,4-16,18-19,21-24,27,30-35,37-38,40-59H2,1-3H3/b20-17-,28-25-,29-26-,39-36-/t60-/m0/s1;131756169;CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCC=CCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCCCC
HMDB0050044;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-35-38-41-44-47-50-53-56-62(65)68-59-60(58-67-61(64)55-52-49-46-43-40-37-34-27-24-21-18-15-12-9-6-3)69-63(66)57-54-51-48-45-42-39-36-32-29-26-23-20-17-14-11-8-5-2/h17,20,25-29,34,60H,4-16,18-19,21-24,30-33,35-59H2,1-3H3/b20-17-,28-25-,29-26-,34-27-/t60-/m0/s1;131760800;CCCCCCCCC=CCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCCCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCCCC
HMDB0045183;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-35-38-41-44-47-50-53-56-62(65)68-59-60(58-67-61(64)55-52-49-46-43-40-37-34-27-24-21-18-15-12-9-6-3)69-63(66)57-54-51-48-45-42-39-36-32-29-26-23-20-17-14-11-8-5-2/h17,20,26,29,36,39,45,48,60H,4-16,18-19,21-25,27-28,30-35,37-38,40-44,46-47,49-59H2,1-3H3/b20-17-,29-26-,39-36-,48-45-/t60-/m0/s1;131756188;CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCC=CCC=CCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCCCC
HMDB0046711;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-35-38-41-44-47-50-53-56-62(65)68-59-60(58-67-61(64)55-52-49-46-43-40-37-34-27-24-21-18-15-12-9-6-3)69-63(66)57-54-51-48-45-42-39-36-32-29-26-23-20-17-14-11-8-5-2/h17,20,26-27,29,34,36,39,60H,4-16,18-19,21-25,28,30-33,35,37-38,40-59H2,1-3H3/b20-17-,29-26-,34-27-,39-36-/t60-/m1/s1;9545374;CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCC=CCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCCCC
HMDB0046710;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-35-38-41-44-47-50-53-56-62(65)68-59-60(58-67-61(64)55-52-49-46-43-40-37-34-27-24-21-18-15-12-9-6-3)69-63(66)57-54-51-48-45-42-39-36-32-29-26-23-20-17-14-11-8-5-2/h17,20-21,24,26,29,36,39,60H,4-16,18-19,22-23,25,27-28,30-35,37-38,40-59H2,1-3H3/b20-17-,24-21-,29-26-,39-36-/t60-/m1/s1;131757598;CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCC=CCCCCCC)OC(=O)CCCCCCC=CCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCCCC
HMDB0049433;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-35-38-41-44-47-50-53-56-62(65)68-59-60(58-67-61(64)55-52-49-46-43-40-37-34-27-24-21-18-15-12-9-6-3)69-63(66)57-54-51-48-45-42-39-36-32-29-26-23-20-17-14-11-8-5-2/h17,20-21,24-26,28-29,60H,4-16,18-19,22-23,27,30-59H2,1-3H3/b20-17-,24-21-,28-25-,29-26-/t60-/m0/s1;131760230;CCCCCCCCC=CCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCC=CCCCCCC)OC(=O)CCCCCCCCCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCCCC
HMDB0046691;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-35-38-41-44-47-50-53-56-62(65)68-59-60(58-67-61(64)55-52-49-46-43-40-37-34-27-24-21-18-15-12-9-6-3)69-63(66)57-54-51-48-45-42-39-36-32-29-26-23-20-17-14-11-8-5-2/h17-18,20-21,26-27,29,34,60H,4-16,19,22-25,28,30-33,35-59H2,1-3H3/b20-17-,21-18-,29-26-,34-27-/t60-/m1/s1;9545375;CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC=CCCCCC)OC(=O)CCCCCCCCCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCCCC
HMDB0051479;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-35-38-41-44-47-50-53-56-62(65)68-59-60(58-67-61(64)55-52-49-46-43-40-37-34-27-24-21-18-15-12-9-6-3)69-63(66)57-54-51-48-45-42-39-36-32-29-26-23-20-17-14-11-8-5-2/h18,21,25,27-28,34,40,43,60H,4-17,19-20,22-24,26,29-33,35-39,41-42,44-59H2,1-3H3/b21-18-,28-25-,34-27-,43-40-/t60-/m1/s1;131762209;CCCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCC=CCCCCCCCC)COC(=O)CCCCC=CCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCCCC
HMDB0051597;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-35-38-41-44-47-50-53-56-62(65)68-59-60(58-67-61(64)55-52-49-46-43-40-37-34-27-24-21-18-15-12-9-6-3)69-63(66)57-54-51-48-45-42-39-36-32-29-26-23-20-17-14-11-8-5-2/h18,21,25-29,34,60H,4-17,19-20,22-24,30-33,35-59H2,1-3H3/b21-18-,28-25-,29-26-,34-27-/t60-/m1/s1;9545385;CCCCCCCCC=CCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC=CCCCCC)OC(=O)CCCCCCCCCC=CCCCCCCCC;;CCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCCCC
HMDB0046542;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-35-38-41-44-47-50-53-56-62(65)68-59-60(58-67-61(64)55-52-49-46-43-40-37-34-27-24-21-18-15-12-9-6-3)69-63(66)57-54-51-48-45-42-39-36-32-29-26-23-20-17-14-11-8-5-2/h18,21,26-27,29,34,40,43,60H,4-17,19-20,22-25,28,30-33,35-39,41-42,44-59H2,1-3H3/b21-18-,29-26-,34-27-,43-40-/t60-/m1/s1;56940217;CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCCCCC)OC(=O)CCCCCCCCCC=CCCCCCCCC;;CCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCCCC
HMDB0046560;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-35-38-41-44-47-50-53-56-62(65)68-59-60(58-67-61(64)55-52-49-46-43-40-37-34-27-24-21-18-15-12-9-6-3)69-63(66)57-54-51-48-45-42-39-36-32-29-26-23-20-17-14-11-8-5-2/h21,24,26,29,36,39,45,48,60H,4-20,22-23,25,27-28,30-35,37-38,40-44,46-47,49-59H2,1-3H3/b24-21-,29-26-,39-36-,48-45-/t60-/m1/s1;131757469;CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCC=CCCCCCC)OC(=O)CCCC=CCC=CCC=CCCCCCCCC;;CCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCCCC
