hmdb_id;inchi;cid
HMDB0053699;InChI=1S/C63H104O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-34-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-35-32-29-26-23-20-17-14-11-8-5-2/h7,10,16-17,19-20,25-26,28-29,31,33,35,37-38,41,47,50,60H,4-6,8-9,11-15,18,21-24,27,30,32,34,36,39-40,42-46,48-49,51-59H2,1-3H3/b10-7-,19-16-,20-17-,28-25-,29-26-,33-31-,37-35-,41-38-,50-47-/t60-/m0/s1;131764339
HMDB0053405;InChI=1S/C63H104O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-34-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-35-32-29-26-23-20-17-14-11-8-5-2/h7,10,16-17,19-20,25-29,31,33-34,38,41,47,50,60H,4-6,8-9,11-15,18,21-24,30,32,35-37,39-40,42-46,48-49,51-59H2,1-3H3/b10-7-,19-16-,20-17-,28-25-,29-26-,33-31-,34-27-,41-38-,50-47-/t60-/m0/s1;131764053
HMDB0053782;InChI=1S/C63H104O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-34-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-35-32-29-26-23-20-17-14-11-8-5-2/h7,10,16-17,19-20,25-29,31,33-35,37-38,41,60H,4-6,8-9,11-15,18,21-24,30,32,36,39-40,42-59H2,1-3H3/b10-7-,19-16-,20-17-,28-25-,29-26-,33-31-,34-27-,37-35-,41-38-/t60-/m0/s1;131764420
HMDB0053770;InChI=1S/C63H104O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-34-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-35-32-29-26-23-20-17-14-11-8-5-2/h7,10,16-17,19-21,24-26,28-29,31,33,35,37-38,41,60H,4-6,8-9,11-15,18,22-23,27,30,32,34,36,39-40,42-59H2,1-3H3/b10-7-,19-16-,20-17-,24-21-,28-25-,29-26-,33-31-,37-35-,41-38-/t60-/m0/s1;131764408
HMDB0053392;InChI=1S/C63H104O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-34-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-35-32-29-26-23-20-17-14-11-8-5-2/h7,10,16-17,19-21,24-26,28-29,31,33,38,41,47,50,60H,4-6,8-9,11-15,18,22-23,27,30,32,34-37,39-40,42-46,48-49,51-59H2,1-3H3/b10-7-,19-16-,20-17-,24-21-,28-25-,29-26-,33-31-,41-38-,50-47-/t60-/m0/s1;131764040
HMDB0053469;InChI=1S/C63H104O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-34-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-35-32-29-26-23-20-17-14-11-8-5-2/h7,10,16-21,25-29,31,33-34,38,41,60H,4-6,8-9,11-15,22-24,30,32,35-37,39-40,42-59H2,1-3H3/b10-7-,19-16-,20-17-,21-18-,28-25-,29-26-,33-31-,34-27-,41-38-/t60-/m0/s1;131764115
HMDB0046099;InChI=1S/C63H104O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-34-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-35-32-29-26-23-20-17-14-11-8-5-2/h7,9-10,12,16,18-19,21,25,27-28,31,33-34,38,41,47,50,60H,4-6,8,11,13-15,17,20,22-24,26,29-30,32,35-37,39-40,42-46,48-49,51-59H2,1-3H3/b10-7-,12-9-,19-16-,21-18-,28-25-,33-31-,34-27-,41-38-,50-47-/t60-/m0/s1;131757055
HMDB0046124;InChI=1S/C63H104O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-34-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-35-32-29-26-23-20-17-14-11-8-5-2/h7,9-10,12,16,18-19,21,25,27-28,31,33-34,38,41-42,45,60H,4-6,8,11,13-15,17,20,22-24,26,29-30,32,35-37,39-40,43-44,46-59H2,1-3H3/b10-7-,12-9-,19-16-,21-18-,28-25-,33-31-,34-27-,41-38-,45-42-/t60-/m0/s1;131757073
HMDB0050753;InChI=1S/C63H104O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-34-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-35-32-29-26-23-20-17-14-11-8-5-2/h7,9-10,12,16,18-19,21,25-29,31,33-34,38,41,60H,4-6,8,11,13-15,17,20,22-24,30,32,35-37,39-40,42-59H2,1-3H3/b10-7-,12-9-,19-16-,21-18-,28-25-,29-26-,33-31-,34-27-,41-38-/t60-/m0/s1;131761488
HMDB0055553;InChI=1S/C63H104O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-34-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-35-32-29-26-23-20-17-14-11-8-5-2/h7-8,10-11,16-17,19-20,25-26,28-29,31,33,35,37-38,41,60H,4-6,9,12-15,18,21-24,27,30,32,34,36,39-40,42-59H2,1-3H3/b10-7-,11-8-,19-16-,20-17-,28-25-,29-26-,33-31-,37-35-,41-38-/t60-/m0/s1;131766073
HMDB0054672;InChI=1S/C63H104O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-34-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-35-32-29-26-23-20-17-14-11-8-5-2/h8,11,16-17,19-20,25-26,28-29,31,33,35,37-38,41,43,46,60H,4-7,9-10,12-15,18,21-24,27,30,32,34,36,39-40,42,44-45,47-59H2,1-3H3/b11-8-,19-16-,20-17-,28-25-,29-26-,33-31-,37-35-,41-38-,46-43-/t60-/m1/s1;131765244
HMDB0054936;InChI=1S/C63H104O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-34-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-35-32-29-26-23-20-17-14-11-8-5-2/h8,11,16-17,19-20,25-26,28-29,31,33,35,37-38,41,47,50,60H,4-7,9-10,12-15,18,21-24,27,30,32,34,36,39-40,42-46,48-49,51-59H2,1-3H3/b11-8-,19-16-,20-17-,28-25-,29-26-,33-31-,37-35-,41-38-,50-47-/t60-/m1/s1;131765480
HMDB0054734;InChI=1S/C63H104O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-34-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-35-32-29-26-23-20-17-14-11-8-5-2/h8,11,16-17,19-20,25-29,31,33-35,37-38,41,60H,4-7,9-10,12-15,18,21-24,30,32,36,39-40,42-59H2,1-3H3/b11-8-,19-16-,20-17-,28-25-,29-26-,33-31-,34-27-,37-35-,41-38-/t60-/m1/s1;131765301
HMDB0054725;InChI=1S/C63H104O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-34-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-35-32-29-26-23-20-17-14-11-8-5-2/h8,11,16-17,19-21,24-26,28-29,31,33,35,37-38,41,60H,4-7,9-10,12-15,18,22-23,27,30,32,34,36,39-40,42-59H2,1-3H3/b11-8-,19-16-,20-17-,24-21-,28-25-,29-26-,33-31-,37-35-,41-38-/t60-/m1/s1;131765292
HMDB0054506;InChI=1S/C63H104O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-34-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-35-32-29-26-23-20-17-14-11-8-5-2/h8,11,16-21,25-29,34-35,37,42,45,60H,4-7,9-10,12-15,22-24,30-33,36,38-41,43-44,46-59H2,1-3H3/b11-8-,19-16-,20-17-,21-18-,28-25-,29-26-,34-27-,37-35-,45-42-/t60-/m1/s1;131765094
HMDB0054497;InChI=1S/C63H104O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-34-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-35-32-29-26-23-20-17-14-11-8-5-2/h8,11,16-21,25-29,34-35,37,43,46,60H,4-7,9-10,12-15,22-24,30-33,36,38-42,44-45,47-59H2,1-3H3/b11-8-,19-16-,20-17-,21-18-,28-25-,29-26-,34-27-,37-35-,46-43-/t60-/m1/s1;131765085
HMDB0051693;InChI=1S/C63H104O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-34-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-35-32-29-26-23-20-17-14-11-8-5-2/h8,11,17-18,20-21,25-29,34-35,37,42-43,45-46,60H,4-7,9-10,12-16,19,22-24,30-33,36,38-41,44,47-59H2,1-3H3/b11-8-,20-17-,21-18-,28-25-,29-26-,34-27-,37-35-,45-42-,46-43-/t60-/m1/s1;131762405
HMDB0054576;InChI=1S/C63H104O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-34-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-35-32-29-26-23-20-17-14-11-8-5-2/h8-9,11-12,16-21,25-29,34-35,37,60H,4-7,10,13-15,22-24,30-33,36,38-59H2,1-3H3/b11-8-,12-9-,19-16-,20-17-,21-18-,28-25-,29-26-,34-27-,37-35-/t60-/m1/s1;131765153
HMDB0051828;InChI=1S/C63H104O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-34-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-35-32-29-26-23-20-17-14-11-8-5-2/h8-9,11-12,17-18,20-21,25-29,34-35,37,42,45,60H,4-7,10,13-16,19,22-24,30-33,36,38-41,43-44,46-59H2,1-3H3/b11-8-,12-9-,20-17-,21-18-,28-25-,29-26-,34-27-,37-35-,45-42-/t60-/m1/s1;131762526
HMDB0051812;InChI=1S/C63H104O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-34-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-35-32-29-26-23-20-17-14-11-8-5-2/h8-9,11-12,17-18,20-21,25-29,34-35,37,43,46,60H,4-7,10,13-16,19,22-24,30-33,36,38-42,44-45,47-59H2,1-3H3/b11-8-,12-9-,20-17-,21-18-,28-25-,29-26-,34-27-,37-35-,46-43-/t60-/m1/s1;131762510
HMDB0046877;InChI=1S/C63H104O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-34-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-35-32-29-26-23-20-17-14-11-8-5-2/h8-9,11-12,17-18,20-21,26-27,29,34-35,37,42-43,45-46,60H,4-7,10,13-16,19,22-25,28,30-33,36,38-41,44,47-59H2,1-3H3/b11-8-,12-9-,20-17-,21-18-,29-26-,34-27-,37-35-,45-42-,46-43-/t60-/m1/s1;131757733
HMDB0046119;InChI=1S/C63H104O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-34-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-35-32-29-26-23-20-17-14-11-8-5-2/h9,12,16,18-19,21,25,27-28,31,33-34,38,41-42,45,47,50,60H,4-8,10-11,13-15,17,20,22-24,26,29-30,32,35-37,39-40,43-44,46,48-49,51-59H2,1-3H3/b12-9-,19-16-,21-18-,28-25-,33-31-,34-27-,41-38-,45-42-,50-47-/t60-/m0/s1;131757070
HMDB0050748;InChI=1S/C63H104O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-34-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-35-32-29-26-23-20-17-14-11-8-5-2/h9,12,16,18-19,21,25-29,31,33-34,38,41,47,50,60H,4-8,10-11,13-15,17,20,22-24,30,32,35-37,39-40,42-46,48-49,51-59H2,1-3H3/b12-9-,19-16-,21-18-,28-25-,29-26-,33-31-,34-27-,41-38-,50-47-/t60-/m0/s1;131761484
HMDB0050766;InChI=1S/C63H104O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-34-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-35-32-29-26-23-20-17-14-11-8-5-2/h9,12,16,18-19,21,25-29,31,33-34,38,41-42,45,60H,4-8,10-11,13-15,17,20,22-24,30,32,35-37,39-40,43-44,46-59H2,1-3H3/b12-9-,19-16-,21-18-,28-25-,29-26-,33-31-,34-27-,41-38-,45-42-/t60-/m0/s1;131761499
HMDB0051309;InChI=1S/C63H104O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-34-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-35-32-29-26-23-20-17-14-11-8-5-2/h9,12,16,18-19,21,25-29,34-35,37,42-43,45-46,60H,4-8,10-11,13-15,17,20,22-24,30-33,36,38-41,44,47-59H2,1-3H3/b12-9-,19-16-,21-18-,28-25-,29-26-,34-27-,37-35-,45-42-,46-43-/t60-/m0/s1;131762040
HMDB0053567;InChI=1S/C63H104O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-34-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-35-32-29-26-23-20-17-14-11-8-5-2/h9,12,16-21,25-29,31,33-34,38,41,60H,4-8,10-11,13-15,22-24,30,32,35-37,39-40,42-59H2,1-3H3/b12-9-,19-16-,20-17-,21-18-,28-25-,29-26-,33-31-,34-27-,41-38-/t60-/m0/s1;131764210
HMDB0053943;InChI=1S/C63H104O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-34-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-35-32-29-26-23-20-17-14-11-8-5-2/h9,12,16-21,25-29,34-35,37,42,45,60H,4-8,10-11,13-15,22-24,30-33,36,38-41,43-44,46-59H2,1-3H3/b12-9-,19-16-,20-17-,21-18-,28-25-,29-26-,34-27-,37-35-,45-42-/t60-/m0/s1;131764573
HMDB0054266;InChI=1S/C63H104O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-34-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-35-32-29-26-23-20-17-14-11-8-5-2/h9,12,16-21,25-29,34-35,37,43,46,60H,4-8,10-11,13-15,22-24,30-33,36,38-42,44-45,47-59H2,1-3H3/b12-9-,19-16-,20-17-,21-18-,28-25-,29-26-,34-27-,37-35-,46-43-/t60-/m0/s1;131764866
HMDB0051822;InChI=1S/C63H104O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-34-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-35-32-29-26-23-20-17-14-11-8-5-2/h9,12,17-18,20-21,25-29,34-35,37,42-43,45-46,60H,4-8,10-11,13-16,19,22-24,30-33,36,38-41,44,47-59H2,1-3H3/b12-9-,20-17-,21-18-,28-25-,29-26-,34-27-,37-35-,45-42-,46-43-/t60-/m1/s1;131762520
HMDB0050723;InChI=1S/C63H104O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-34-27-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h16,18-19,21,25-29,31,33-34,39-40,42-43,48,51,60H,4-15,17,20,22-24,30,32,35-38,41,44-47,49-50,52-59H2,1-3H3/b19-16-,21-18-,28-25-,29-26-,33-31-,34-27-,42-39-,43-40-,51-48-/t60-/m1/s1;131761461
HMDB0051250;InChI=1S/C63H104O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-34-27-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h16,18-19,21,25-29,31,33-35,38-39,42,44,47,60H,4-15,17,20,22-24,30,32,36-37,40-41,43,45-46,48-59H2,1-3H3/b19-16-,21-18-,28-25-,29-26-,33-31-,34-27-,38-35-,42-39-,47-44-/t60-/m1/s1;131761981
HMDB0049537;InChI=1S/C63H104O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-34-27-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h16,19,21,24-26,28-29,31,33,35,38-39,42,44,47-48,51,60H,4-15,17-18,20,22-23,27,30,32,34,36-37,40-41,43,45-46,49-50,52-59H2,1-3H3/b19-16-,24-21-,28-25-,29-26-,33-31-,38-35-,42-39-,47-44-,51-48-/t60-/m0/s1;131760334
HMDB0050143;InChI=1S/C63H104O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-34-27-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h16,19,25-29,31,33-35,38-39,42,44,47-48,51,60H,4-15,17-18,20-24,30,32,36-37,40-41,43,45-46,49-50,52-59H2,1-3H3/b19-16-,28-25-,29-26-,33-31-,34-27-,38-35-,42-39-,47-44-,51-48-/t60-/m0/s1;131760898
HMDB0045278;InChI=1S/C63H104O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-34-27-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h16-17,19-20,25-26,28-29,31,33,35,38-39,42,44,47-48,51,60H,4-15,18,21-24,27,30,32,34,36-37,40-41,43,45-46,49-50,52-59H2,1-3H3/b19-16-,20-17-,28-25-,29-26-,33-31-,38-35-,42-39-,47-44-,51-48-/t60-/m0/s1;131756282
HMDB0050130;InChI=1S/C63H104O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-34-27-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h16-17,19-20,25-29,31,33-35,38-39,42,44,47,60H,4-15,18,21-24,30,32,36-37,40-41,43,45-46,48-59H2,1-3H3/b19-16-,20-17-,28-25-,29-26-,33-31-,34-27-,38-35-,42-39-,47-44-/t60-/m0/s1;131760885
HMDB0050149;InChI=1S/C63H104O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-34-27-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h16-17,19-20,25-29,31,33-35,38-39,42,48,51,60H,4-15,18,21-24,30,32,36-37,40-41,43-47,49-50,52-59H2,1-3H3/b19-16-,20-17-,28-25-,29-26-,33-31-,34-27-,38-35-,42-39-,51-48-/t60-/m0/s1;131760904
HMDB0049523;InChI=1S/C63H104O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-34-27-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h16-17,19-21,24-26,28-29,31,33,35,38-39,42,44,47,60H,4-15,18,22-23,27,30,32,34,36-37,40-41,43,45-46,48-59H2,1-3H3/b19-16-,20-17-,24-21-,28-25-,29-26-,33-31-,38-35-,42-39-,47-44-/t60-/m0/s1;131760320
HMDB0049543;InChI=1S/C63H104O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-34-27-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h16-17,19-21,24-26,28-29,31,33,35,38-39,42,48,51,60H,4-15,18,22-23,27,30,32,34,36-37,40-41,43-47,49-50,52-59H2,1-3H3/b19-16-,20-17-,24-21-,28-25-,29-26-,33-31-,38-35-,42-39-,51-48-/t60-/m0/s1;131760340
HMDB0052728;InChI=1S/C63H104O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-34-27-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h16-21,25-29,31,33-34,39,42,48,51,60H,4-15,22-24,30,32,35-38,40-41,43-47,49-50,52-59H2,1-3H3/b19-16-,20-17-,21-18-,28-25-,29-26-,33-31-,34-27-,42-39-,51-48-/t60-/m0/s1;131763381
HMDB0053140;InChI=1S/C63H104O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-34-27-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h16-21,25-29,31,33-34,39-40,42-43,60H,4-15,22-24,30,32,35-38,41,44-59H2,1-3H3/b19-16-,20-17-,21-18-,28-25-,29-26-,33-31-,34-27-,42-39-,43-40-/t60-/m0/s1;131763790
HMDB0052714;InChI=1S/C63H104O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-34-27-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h16-21,25-29,31,33-35,38-39,42,60H,4-15,22-24,30,32,36-37,40-41,43-59H2,1-3H3/b19-16-,20-17-,21-18-,28-25-,29-26-,33-31-,34-27-,38-35-,42-39-/t60-/m0/s1;131763367
HMDB0053128;InChI=1S/C63H104O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-34-27-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h16-21,25-29,34-35,38,40,43-44,47,60H,4-15,22-24,30-33,36-37,39,41-42,45-46,48-59H2,1-3H3/b19-16-,20-17-,21-18-,28-25-,29-26-,34-27-,38-35-,43-40-,47-44-/t60-/m0/s1;131763778
HMDB0046217;InChI=1S/C63H104O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-34-27-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h7,10,16,18-19,21,25,27-28,31,33-34,39-40,42-43,48,51,60H,4-6,8-9,11-15,17,20,22-24,26,29-30,32,35-38,41,44-47,49-50,52-59H2,1-3H3/b10-7-,19-16-,21-18-,28-25-,33-31-,34-27-,42-39-,43-40-,51-48-/t60-/m1/s1;131757165
HMDB0050836;InChI=1S/C63H104O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-34-27-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h7,10,16,18-19,21,25-29,31,33-34,39,42,48,51,60H,4-6,8-9,11-15,17,20,22-24,30,32,35-38,40-41,43-47,49-50,52-59H2,1-3H3/b10-7-,19-16-,21-18-,28-25-,29-26-,33-31-,34-27-,42-39-,51-48-/t60-/m1/s1;131761567
HMDB0050818;InChI=1S/C63H104O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-34-27-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h7,10,16,18-19,21,25-29,31,33-34,39-40,42-43,60H,4-6,8-9,11-15,17,20,22-24,30,32,35-38,41,44-59H2,1-3H3/b10-7-,19-16-,21-18-,28-25-,29-26-,33-31-,34-27-,42-39-,43-40-/t60-/m1/s1;131761549
HMDB0049642;InChI=1S/C63H104O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-34-27-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h7,10,16,19,21,24-26,28-29,31,33,35,38-39,42,44,47,60H,4-6,8-9,11-15,17-18,20,22-23,27,30,32,34,36-37,40-41,43,45-46,48-59H2,1-3H3/b10-7-,19-16-,24-21-,28-25-,29-26-,33-31-,38-35-,42-39-,47-44-/t60-/m0/s1;131760439
